TimeStamp;X;Y
02.09.2014 12:19:16,297;17001900;4485127
02.09.2014 12:19:16,758;17001875;4485127
02.09.2014 12:19:17,325;17001900;4485127
02.09.2014 12:19:17,785;17001900;4485127
02.09.2014 12:19:18,330;17001900;4485127
02.09.2014 12:19:18,792;17002000;4485127
02.09.2014 12:19:19,305;17001900;4485127
02.09.2014 12:19:19,807;17001900;4485127
02.09.2014 12:19:20,320;17001900;4485127
02.09.2014 12:19:20,817;17001900;4485127
02.09.2014 12:19:21,329;17001887;4485127
02.09.2014 12:19:21,846;17001900;4485127
02.09.2014 12:19:22,355;17001906;4485127
02.09.2014 12:19:22,854;17001900;4485127
02.09.2014 12:19:23,363;17001900;4485127
02.09.2014 12:19:23,881;17001900;4485127
02.09.2014 12:19:24,378;17001900;4485127
02.09.2014 12:19:24,892;17001900;4485127
02.09.2014 12:19:25,386;17001900;4485127
02.09.2014 12:19:25,900;17001900;4485127
02.09.2014 12:19:26,414;17002000;4485127
02.09.2014 12:19:26,916;17001900;4485127
02.09.2014 12:19:27,424;17001900;4485127
02.09.2014 12:19:27,924;17001887;4485127
02.09.2014 12:19:28,450;17001893;4485127
02.09.2014 12:19:28,950;17001906;4485127
02.09.2014 12:19:29,447;17002006;4485127
02.09.2014 12:19:29,959;17001900;4485127
02.09.2014 12:19:30,455;17001887;4485127
02.09.2014 12:19:30,973;17001900;4485127
02.09.2014 12:19:31,474;17001900;4485127
02.09.2014 12:19:31,983;17001900;4485127
02.09.2014 12:19:32,493;17001900;4485127
02.09.2014 12:19:32,998;17001893;4485127
02.09.2014 12:19:33,512;17001900;4485127
02.09.2014 12:19:34,024;17001900;4485127
02.09.2014 12:19:34,520;17001893;4485127
02.09.2014 12:19:35,033;17001900;4485127
02.09.2014 12:19:35,529;17001900;4485127
02.09.2014 12:19:36,041;17001906;4485127
02.09.2014 12:19:36,554;17001900;4485127
02.09.2014 12:19:37,055;17001887;4485127
02.09.2014 12:19:37,563;17001900;4485127
02.09.2014 12:19:38,063;17001900;4485127
02.09.2014 12:19:38,571;17001900;4485127
02.09.2014 12:19:39,090;17001893;4485127
02.09.2014 12:19:39,585;17001900;4485127
02.09.2014 12:19:40,099;17002000;4485127
02.09.2014 12:19:40,596;17001900;4485127
02.09.2014 12:19:41,106;17001900;4485127
02.09.2014 12:19:41,619;17001900;4485127
02.09.2014 12:19:42,133;17001893;4485127
02.09.2014 12:19:42,629;17001900;4485127
02.09.2014 12:19:43,141;17001900;4485127
02.09.2014 12:19:43,654;17001887;4485127
02.09.2014 12:19:44,155;17001750;4485127
02.09.2014 12:19:44,662;17001887;4485127
02.09.2014 12:19:45,163;17001900;4485127
02.09.2014 12:19:45,670;17001900;4485127
02.09.2014 12:19:46,185;17001887;4485127
02.09.2014 12:19:46,679;17001900;4485127
02.09.2014 12:19:47,199;17001900;4485127
02.09.2014 12:19:47,695;17001881;4485127
02.09.2014 12:19:48,213;17001900;4485127
02.09.2014 12:19:48,713;17001900;4485127
02.09.2014 12:19:49,230;17001900;4485127
02.09.2014 12:19:49,725;17001900;4485127
02.09.2014 12:19:50,251;17001900;4485127
02.09.2014 12:19:50,736;17001887;4485127
02.09.2014 12:19:51,250;17001900;4485127
02.09.2014 12:19:51,761;17001906;4485127
02.09.2014 12:19:52,274;17001900;4485127
02.09.2014 12:19:52,774;17001887;4485127
02.09.2014 12:19:53,290;17001900;4485127
02.09.2014 12:19:53,803;17001893;4485127
02.09.2014 12:19:54,299;17001906;4485127
02.09.2014 12:19:54,812;17001900;4485127
02.09.2014 12:19:55,306;17001731;4485127
02.09.2014 12:19:55,818;17001900;4485127
02.09.2014 12:19:56,331;17001781;4485127
02.09.2014 12:19:56,842;17001900;4485127
02.09.2014 12:19:57,340;17001900;4485127
02.09.2014 12:19:57,858;17001900;4485127
02.09.2014 12:19:58,353;17001900;4485127
02.09.2014 12:19:58,866;17001893;4485127
02.09.2014 12:19:59,373;17001900;4485127
02.09.2014 12:19:59,873;17001900;4485127
02.09.2014 12:20:00,385;17001900;4485127
02.09.2014 12:20:00,903;17001787;4485127
02.09.2014 12:20:01,393;17001875;4485127
02.09.2014 12:20:01,911;17001900;4485127
02.09.2014 12:20:02,408;17001900;4485127
02.09.2014 12:20:02,919;17001887;4485127
02.09.2014 12:20:03,433;17001900;4485127
02.09.2014 12:20:03,933;17001900;4485127
02.09.2014 12:20:04,434;17001900;4485127
02.09.2014 12:20:04,946;17001900;4485127
02.09.2014 12:20:05,447;17001893;4485127
02.09.2014 12:20:05,959;17001900;4485127
02.09.2014 12:20:06,472;17001900;4485127
02.09.2014 12:20:06,987;17001775;4485127
02.09.2014 12:20:07,480;17001900;4485127
02.09.2014 12:20:07,994;17001893;4485127
02.09.2014 12:20:08,495;17001800;4485127
02.09.2014 12:20:09,007;17001900;4485127
02.09.2014 12:20:09,503;17001906;4485127
02.09.2014 12:20:10,017;17001800;4485127
02.09.2014 12:20:10,524;17001900;4485127
02.09.2014 12:20:11,024;17001900;4485127
02.09.2014 12:20:11,533;17001900;4485127
02.09.2014 12:20:12,049;17001900;4485127
02.09.2014 12:20:12,545;17001900;4485127
02.09.2014 12:20:13,058;17001900;4485127
02.09.2014 12:20:13,555;17001900;4485127
02.09.2014 12:20:14,073;17001925;4485127
02.09.2014 12:20:14,584;17001900;4485127
02.09.2014 12:20:15,094;17001893;4485127
02.09.2014 12:20:15,591;17001900;4485127
02.09.2014 12:20:16,103;17001900;4485127
02.09.2014 12:20:16,599;17001900;4485127
02.09.2014 12:20:17,117;17001900;4485127
02.09.2014 12:20:17,615;17001900;4485127
02.09.2014 12:20:18,133;17001900;4485127
02.09.2014 12:20:18,640;17001887;4485127
02.09.2014 12:20:19,154;17001900;4485127
02.09.2014 12:20:19,647;17001900;4485127
02.09.2014 12:20:20,160;17001800;4485127
02.09.2014 12:20:20,661;17001900;4485127
02.09.2014 12:20:21,174;17001893;4485127
02.09.2014 12:20:21,673;17001900;4485127
02.09.2014 12:20:22,195;17001793;4485127
02.09.2014 12:20:22,689;17001900;4485127
02.09.2014 12:20:23,245;17001900;4485127
02.09.2014 12:20:23,698;17001900;4485127
02.09.2014 12:20:24,228;17001887;4485127
02.09.2014 12:20:24,729;17001768;4485127
02.09.2014 12:20:25,238;17001893;4485127
02.09.2014 12:20:25,744;17001906;4485127
02.09.2014 12:20:26,262;17001900;4485127
02.09.2014 12:20:26,763;17001906;4485127
02.09.2014 12:20:27,283;17001900;4485127
02.09.2014 12:20:27,771;17001900;4485127
02.09.2014 12:20:28,294;17001900;4485127
02.09.2014 12:20:28,789;17001893;4485127
02.09.2014 12:20:29,294;17001900;4485127
02.09.2014 12:20:29,796;17001900;4485127
02.09.2014 12:20:30,308;17001900;4485127
02.09.2014 12:20:30,822;17001900;4485127
02.09.2014 12:20:31,312;17001900;4485127
02.09.2014 12:20:31,832;17001981;4485127
02.09.2014 12:20:32,328;17001787;4485127
02.09.2014 12:20:32,842;17001900;4485127
02.09.2014 12:20:33,343;17001900;4485127
02.09.2014 12:20:33,855;17001800;4485127
02.09.2014 12:20:34,365;17001900;4485127
02.09.2014 12:20:34,865;17001800;4485127
02.09.2014 12:20:35,377;17001900;4485127
02.09.2014 12:20:35,893;17001781;4485127
02.09.2014 12:20:36,386;17001781;4485127
02.09.2014 12:20:36,897;17001900;4485127
02.09.2014 12:20:37,394;17001900;4485127
02.09.2014 12:20:37,912;17001900;4485127
02.09.2014 12:20:38,413;17001793;4485127
02.09.2014 12:20:38,932;17001900;4485127
02.09.2014 12:20:39,428;17001918;4485127
02.09.2014 12:20:39,951;17001900;4485127
02.09.2014 12:20:40,438;17001800;4485127
02.09.2014 12:20:40,956;17001787;4485127
02.09.2014 12:20:41,462;17001762;4485127
02.09.2014 12:20:41,963;17001781;4485127
02.09.2014 12:20:42,471;17001900;4485127
02.09.2014 12:20:42,995;17001893;4485127
02.09.2014 12:20:43,489;17001900;4485127
02.09.2014 12:20:44,010;17001893;4485127
02.09.2014 12:20:44,499;17001793;4485127
02.09.2014 12:20:45,009;17001900;4485127
02.09.2014 12:20:45,504;17001793;4485127
02.09.2014 12:20:46,033;17001900;4485127
02.09.2014 12:20:46,530;17001900;4485127
02.09.2014 12:20:47,041;17001900;4485127
02.09.2014 12:20:47,539;17001800;4485127
02.09.2014 12:20:48,052;17001787;4485127
02.09.2014 12:20:48,554;17001900;4485127
02.09.2014 12:20:49,066;17001900;4485127
02.09.2014 12:20:49,563;17001900;4485127
02.09.2014 12:20:50,074;17001900;4485127
02.09.2014 12:20:50,590;17001900;4485127
02.09.2014 12:20:51,102;17001887;4485127
02.09.2014 12:20:51,600;17001900;4485127
02.09.2014 12:20:52,111;17001900;4485127
02.09.2014 12:20:52,616;17001900;4485127
02.09.2014 12:20:53,113;17001781;4485127
02.09.2014 12:20:53,623;17001900;4485127
02.09.2014 12:20:54,140;17001925;4485127
02.09.2014 12:20:54,639;17001900;4485127
02.09.2014 12:20:55,151;17001781;4485127
02.09.2014 12:20:55,669;17001906;4485127
02.09.2014 12:20:56,165;17001900;4485127
02.09.2014 12:20:56,678;17001756;4485127
02.09.2014 12:20:57,192;17001868;4485127
02.09.2014 12:20:57,689;17001900;4485127
02.09.2014 12:20:58,201;17001900;4485127
02.09.2014 12:20:58,712;17001912;4485127
02.09.2014 12:20:59,209;17001906;4485127
02.09.2014 12:20:59,720;17001800;4485127
02.09.2014 12:21:00,232;17001906;4485127
02.09.2014 12:21:00,742;17003956;4484255
02.09.2014 12:21:01,238;17078262;4486377
02.09.2014 12:21:01,745;17268362;4488662
02.09.2014 12:21:02,253;17574281;4490011
02.09.2014 12:21:02,763;17993006;4490029
02.09.2014 12:21:03,262;18403206;4490017
02.09.2014 12:21:03,773;18884493;4490017
02.09.2014 12:21:04,279;19365018;4490017
02.09.2014 12:21:04,792;19771006;4490017
02.09.2014 12:21:05,303;20094931;4490017
02.09.2014 12:21:05,813;20304000;4490017
02.09.2014 12:21:06,311;20394756;4490017
02.09.2014 12:21:06,821;20398987;4490017
02.09.2014 12:21:07,332;20401350;4490017
02.09.2014 12:21:07,826;20399843;4490017
02.09.2014 12:21:08,332;20398837;4490017
02.09.2014 12:21:08,851;20399506;4490017
02.09.2014 12:21:09,345;20399387;4490017
02.09.2014 12:21:09,860;20398887;4490017
02.09.2014 12:21:10,371;20399418;4490017
02.09.2014 12:21:10,884;20399400;4490017
02.09.2014 12:21:11,382;20399600;4490017
02.09.2014 12:21:11,888;20399312;4490017
02.09.2014 12:21:12,394;20399500;4490017
02.09.2014 12:21:12,893;20399268;4490017
02.09.2014 12:21:13,404;20399300;4489261
02.09.2014 12:21:13,914;20399400;4513226
02.09.2014 12:21:14,420;20399393;4528476
02.09.2014 12:21:14,932;20399287;4532970
02.09.2014 12:21:15,426;20399181;4558767
02.09.2014 12:21:15,953;20399475;4609651
02.09.2014 12:21:16,448;20399018;4610034
02.09.2014 12:21:16,959;20398993;4610005
02.09.2014 12:21:17,470;20399431;4610005
02.09.2014 12:21:17,966;20399193;4610005
02.09.2014 12:21:18,476;20399300;4610005
02.09.2014 12:21:18,992;20399200;4610005
02.09.2014 12:21:19,495;20399400;4610005
02.09.2014 12:21:19,994;20399100;4610005
02.09.2014 12:21:20,506;20399400;4610005
02.09.2014 12:21:21,020;20399518;4610005
02.09.2014 12:21:21,523;20399187;4610005
02.09.2014 12:21:22,034;20399443;4610005
02.09.2014 12:21:22,530;20399406;4610005
02.09.2014 12:21:23,043;20399150;4610005
02.09.2014 12:21:23,537;20399181;4610005
02.09.2014 12:21:24,063;20399168;4610005
02.09.2014 12:21:24,559;20399387;4610005
02.09.2014 12:21:25,072;20399425;4610005
02.09.2014 12:21:25,574;20399518;4610005
02.09.2014 12:21:26,090;20399175;4610005
02.09.2014 12:21:26,603;20399000;4610005
02.09.2014 12:21:27,100;20383137;4607901
02.09.2014 12:21:27,614;20250106;4558825
02.09.2014 12:21:28,113;20029231;4501186
02.09.2014 12:21:28,631;19680456;4443837
02.09.2014 12:21:29,125;19259993;4390895
02.09.2014 12:21:29,637;18778837;4333575
02.09.2014 12:21:30,143;18294912;4276151
02.09.2014 12:21:30,662;17854068;4223226
02.09.2014 12:21:31,153;17409787;4166081
02.09.2014 12:21:31,664;16929743;4109011
02.09.2014 12:21:32,169;16487493;4056273
02.09.2014 12:21:32,689;16006368;3999261
02.09.2014 12:21:33,201;15489468;3937843
02.09.2014 12:21:33,693;15084493;3889668
02.09.2014 12:21:34,199;14640375;3832813
02.09.2014 12:21:34,748;14086631;3767377
02.09.2014 12:21:35,205;13717656;3723773
02.09.2014 12:21:35,770;13163925;3658238
02.09.2014 12:21:36,227;12759137;3610226
02.09.2014 12:21:36,787;12205062;3545005
02.09.2014 12:21:37,243;11835000;3497110
02.09.2014 12:21:37,807;11281031;3432029
02.09.2014 12:21:38,258;10911031;3388779
02.09.2014 12:21:38,763;10469206;3336796
02.09.2014 12:21:39,270;9989600;3280459
02.09.2014 12:21:39,782;9508062;3224203
02.09.2014 12:21:40,275;9065593;3168186
02.09.2014 12:21:40,794;8586531;3116517
02.09.2014 12:21:41,294;8142343;3060598
02.09.2014 12:21:41,807;7663218;3004854
02.09.2014 12:21:42,312;7220068;2953436
02.09.2014 12:21:42,840;6703068;2893360
02.09.2014 12:21:43,319;6297656;2842081
02.09.2014 12:21:43,834;5815718;2791005
02.09.2014 12:21:44,342;5372850;2735656
02.09.2014 12:21:44,853;4893850;2680656
02.09.2014 12:21:45,350;4449775;2629982
02.09.2014 12:21:45,864;3969618;2575133
02.09.2014 12:21:46,370;3490218;2520593
02.09.2014 12:21:46,884;3046825;2466290
02.09.2014 12:21:47,376;2604556;2416302
02.09.2014 12:21:47,894;2123937;2362517
02.09.2014 12:21:48,394;1644431;2309133
02.09.2014 12:21:48,911;1236075;2260093
02.09.2014 12:21:49,406;910893;2206866
02.09.2014 12:21:49,916;712068;2116744
02.09.2014 12:21:50,422;607750;2094616
02.09.2014 12:21:50,950;602187;2094825
02.09.2014 12:21:51,432;601400;2094860
02.09.2014 12:21:51,943;601518;2094848
02.09.2014 12:21:52,449;601487;2094848
02.09.2014 12:21:52,965;602100;2094848
02.09.2014 12:21:53,455;601718;2094848
02.09.2014 12:21:53,983;601487;2094848
02.09.2014 12:21:54,476;601818;2094848
02.09.2014 12:21:54,989;601693;2094848
02.09.2014 12:21:55,494;602100;2094848
02.09.2014 12:21:56,015;602206;2094848
02.09.2014 12:21:56,505;601812;2094848
02.09.2014 12:21:57,017;601800;2094848
02.09.2014 12:21:57,537;602018;2094848
02.09.2014 12:21:58,035;601381;2094848
02.09.2014 12:21:58,545;602018;2094848
02.09.2014 12:21:59,052;601806;2094848
02.09.2014 12:21:59,554;601900;2094848
02.09.2014 12:22:00,064;601800;2094848
02.09.2014 12:22:00,575;601287;2094848
02.09.2014 12:22:01,084;601918;2094848
02.09.2014 12:22:01,595;601662;2094848
02.09.2014 12:22:02,088;601693;2093645
02.09.2014 12:22:02,604;601700;2074232
02.09.2014 12:22:03,110;601887;2030087
02.09.2014 12:22:03,623;601618;2023540
02.09.2014 12:22:04,133;601950;2019308
02.09.2014 12:22:04,629;601643;1986296
02.09.2014 12:22:05,133;601487;1985017
02.09.2014 12:22:05,649;601906;1985104
02.09.2014 12:22:06,143;601631;1985093
02.09.2014 12:22:06,659;601806;1985093
02.09.2014 12:22:07,161;601606;1985093
02.09.2014 12:22:07,677;601700;1985093
02.09.2014 12:22:08,184;602025;1985093
02.09.2014 12:22:08,682;601706;1985093
02.09.2014 12:22:09,190;601918;1985093
02.09.2014 12:22:09,700;601743;1985093
02.09.2014 12:22:10,211;601368;1985093
02.09.2014 12:22:10,725;601487;1985093
02.09.2014 12:22:11,222;602087;1985093
02.09.2014 12:22:11,733;602162;1985093
02.09.2014 12:22:12,234;601481;1985093
02.09.2014 12:22:12,745;601600;1985093
02.09.2014 12:22:13,245;601700;1985093
02.09.2014 12:22:13,758;601631;1985093
02.09.2014 12:22:14,263;601693;1985093
02.09.2014 12:22:14,770;601506;1985093
02.09.2014 12:22:15,268;601493;1985093
02.09.2014 12:22:15,794;601975;1985093
02.09.2014 12:22:16,294;601606;1985093
02.09.2014 12:22:16,794;601312;1985093
02.09.2014 12:22:17,307;601700;1985093
02.09.2014 12:22:17,819;601218;1985093
02.09.2014 12:22:18,316;601787;1985093
02.09.2014 12:22:18,830;601318;1985093
02.09.2014 12:22:19,329;601706;1985093
02.09.2014 12:22:19,839;601537;1985093
02.09.2014 12:22:20,351;601631;1985093
02.09.2014 12:22:20,863;601081;1985093
02.09.2014 12:22:21,360;601700;1985093
02.09.2014 12:22:21,871;601625;1985093
02.09.2014 12:22:22,367;601968;1985093
02.09.2014 12:22:22,887;601612;1985093
02.09.2014 12:22:23,396;601818;1985093
02.09.2014 12:22:23,894;601606;1985093
02.09.2014 12:22:24,407;601575;1985093
02.09.2014 12:22:24,903;601700;1985093
02.09.2014 12:22:25,415;602125;1985093
02.09.2014 12:22:25,927;602031;1985093
02.09.2014 12:22:26,423;601593;1985093
02.09.2014 12:22:26,937;601812;1985093
02.09.2014 12:22:27,449;601793;1985093
02.09.2014 12:22:27,961;601600;1985093
02.09.2014 12:22:28,458;601800;1985093
02.09.2014 12:22:28,970;601393;1985093
02.09.2014 12:22:29,493;601687;1985093
02.09.2014 12:22:29,984;601737;1985093
02.09.2014 12:22:30,496;601487;1985093
02.09.2014 12:22:31,003;602062;1985093
02.09.2014 12:22:31,505;601625;1985093
02.09.2014 12:22:32,012;601800;1985093
02.09.2014 12:22:32,529;601925;1985093
02.09.2014 12:22:33,024;601606;1985093
02.09.2014 12:22:33,537;601806;1985093
02.09.2014 12:22:34,040;601493;1985093
02.09.2014 12:22:34,556;601762;1985093
02.09.2014 12:22:35,043;601500;1985093
02.09.2014 12:22:35,568;602025;1985093
02.09.2014 12:22:36,070;601500;1985093
02.09.2014 12:22:36,582;601581;1985093
02.09.2014 12:22:37,084;601387;1985093
02.09.2014 12:22:37,601;601825;1985093
02.09.2014 12:22:38,103;601700;1985093
02.09.2014 12:22:38,612;601400;1985093
02.09.2014 12:22:39,103;601800;1985093
02.09.2014 12:22:39,631;601700;1985093
02.09.2014 12:22:40,115;601800;1985093
02.09.2014 12:22:40,642;601368;1985093
02.09.2014 12:22:41,135;601650;1985093
02.09.2014 12:22:41,644;601600;1985093
02.09.2014 12:22:42,156;601506;1985093
02.09.2014 12:22:42,663;601618;1985093
02.09.2014 12:22:43,167;601781;1985093
02.09.2014 12:22:43,688;601700;1985093
02.09.2014 12:22:44,179;601693;1985093
02.09.2014 12:22:44,706;601593;1985093
02.09.2014 12:22:45,194;602006;1985093
02.09.2014 12:22:45,726;601581;1985093
02.09.2014 12:22:46,209;601781;1985093
02.09.2014 12:22:46,739;601381;1985093
02.09.2014 12:22:47,220;601593;1985093
02.09.2014 12:22:47,769;601906;1985093
02.09.2014 12:22:48,238;601668;1985093
02.09.2014 12:22:48,747;601831;1985093
02.09.2014 12:22:49,249;601687;1985093
02.09.2014 12:22:49,763;601693;1985093
02.09.2014 12:22:50,267;601687;1985093
02.09.2014 12:22:50,776;601800;1985093
02.09.2014 12:22:51,282;602118;1985093
02.09.2014 12:22:51,790;601150;1985093
02.09.2014 12:22:52,293;601637;1985093
02.09.2014 12:22:52,807;601825;1985093
02.09.2014 12:22:53,311;601237;1985093
02.09.2014 12:22:53,821;601881;1985093
02.09.2014 12:22:54,314;601693;1985093
02.09.2014 12:22:54,838;601493;1985093
02.09.2014 12:22:55,326;601575;1985093
02.09.2014 12:22:55,850;601850;1985093
02.09.2014 12:22:56,343;601393;1985093
02.09.2014 12:22:56,852;601706;1985093
02.09.2014 12:22:57,357;601587;1985093
02.09.2014 12:22:57,883;601456;1985093
02.09.2014 12:22:58,373;601818;1985093
02.09.2014 12:22:58,886;601575;1985093
02.09.2014 12:22:59,389;601387;1985093
02.09.2014 12:22:59,902;601787;1985093
02.09.2014 12:23:00,411;601950;1985093
02.09.2014 12:23:00,915;601606;1985093
02.09.2014 12:23:01,425;602043;1985093
02.09.2014 12:23:01,929;602018;1985093
02.09.2014 12:23:02,446;601581;1985093
02.09.2014 12:23:02,958;601500;1985093
02.09.2014 12:23:03,471;601468;1985093
02.09.2014 12:23:03,993;601800;1985093
02.09.2014 12:23:04,506;601406;1985093
02.09.2014 12:23:05,015;602168;1985093
02.09.2014 12:23:05,519;601800;1985093
02.09.2014 12:23:06,044;602275;1985093
02.09.2014 12:23:06,548;602112;1985093
02.09.2014 12:23:07,045;601587;1985093
02.09.2014 12:23:07,550;601568;1985093
02.09.2014 12:23:08,058;601668;1985093
02.09.2014 12:23:08,562;601775;1985093
02.09.2014 12:23:09,075;601800;1985093
02.09.2014 12:23:09,581;601787;1985093
02.09.2014 12:23:10,088;601687;1985093
02.09.2014 12:23:10,598;601400;1985093
02.09.2014 12:23:11,106;601687;1985093
02.09.2014 12:23:11,616;601675;1985093
02.09.2014 12:23:12,119;601687;1985093
02.09.2014 12:23:12,612;601500;1985093
02.09.2014 12:23:13,131;602125;1985093
02.09.2014 12:23:13,624;601493;1985093
02.09.2014 12:23:14,148;601856;1985093
02.09.2014 12:23:14,642;601825;1985093
02.09.2014 12:23:15,151;601581;1985093
02.09.2014 12:23:15,671;601700;1985093
